date_key,date,year,quarter,year_quarter,month,month_name,year_month,week_iso,year_iso,week_start,week_end,day,day_name,is_weekend
20240331,2024-03-31,2024,1,2024 Q1,3,March,2024-03,13,2024,2024-03-25,2024-03-31,31,Sunday,True
20240401,2024-04-01,2024,2,2024 Q2,4,April,2024-04,14,2024,2024-04-01,2024-04-07,1,Monday,False
20240402,2024-04-02,2024,2,2024 Q2,4,April,2024-04,14,2024,2024-04-01,2024-04-07,2,Tuesday,False
20240403,2024-04-03,2024,2,2024 Q2,4,April,2024-04,14,2024,2024-04-01,2024-04-07,3,Wednesday,False
20240404,2024-04-04,2024,2,2024 Q2,4,April,2024-04,14,2024,2024-04-01,2024-04-07,4,Thursday,False
20240405,2024-04-05,2024,2,2024 Q2,4,April,2024-04,14,2024,2024-04-01,2024-04-07,5,Friday,False
20240406,2024-04-06,2024,2,2024 Q2,4,April,2024-04,14,2024,2024-04-01,2024-04-07,6,Saturday,True
20240407,2024-04-07,2024,2,2024 Q2,4,April,2024-04,14,2024,2024-04-01,2024-04-07,7,Sunday,True
20240408,2024-04-08,2024,2,2024 Q2,4,April,2024-04,15,2024,2024-04-08,2024-04-14,8,Monday,False
20240409,2024-04-09,2024,2,2024 Q2,4,April,2024-04,15,2024,2024-04-08,2024-04-14,9,Tuesday,False
20240410,2024-04-10,2024,2,2024 Q2,4,April,2024-04,15,2024,2024-04-08,2024-04-14,10,Wednesday,False
20240411,2024-04-11,2024,2,2024 Q2,4,April,2024-04,15,2024,2024-04-08,2024-04-14,11,Thursday,False
20240412,2024-04-12,2024,2,2024 Q2,4,April,2024-04,15,2024,2024-04-08,2024-04-14,12,Friday,False
20240413,2024-04-13,2024,2,2024 Q2,4,April,2024-04,15,2024,2024-04-08,2024-04-14,13,Saturday,True
20240414,2024-04-14,2024,2,2024 Q2,4,April,2024-04,15,2024,2024-04-08,2024-04-14,14,Sunday,True
20240415,2024-04-15,2024,2,2024 Q2,4,April,2024-04,16,2024,2024-04-15,2024-04-21,15,Monday,False
20240416,2024-04-16,2024,2,2024 Q2,4,April,2024-04,16,2024,2024-04-15,2024-04-21,16,Tuesday,False
20240417,2024-04-17,2024,2,2024 Q2,4,April,2024-04,16,2024,2024-04-15,2024-04-21,17,Wednesday,False
20240418,2024-04-18,2024,2,2024 Q2,4,April,2024-04,16,2024,2024-04-15,2024-04-21,18,Thursday,False
20240419,2024-04-19,2024,2,2024 Q2,4,April,2024-04,16,2024,2024-04-15,2024-04-21,19,Friday,False
20240420,2024-04-20,2024,2,2024 Q2,4,April,2024-04,16,2024,2024-04-15,2024-04-21,20,Saturday,True
20240421,2024-04-21,2024,2,2024 Q2,4,April,2024-04,16,2024,2024-04-15,2024-04-21,21,Sunday,True
20240422,2024-04-22,2024,2,2024 Q2,4,April,2024-04,17,2024,2024-04-22,2024-04-28,22,Monday,False
20240423,2024-04-23,2024,2,2024 Q2,4,April,2024-04,17,2024,2024-04-22,2024-04-28,23,Tuesday,False
20240424,2024-04-24,2024,2,2024 Q2,4,April,2024-04,17,2024,2024-04-22,2024-04-28,24,Wednesday,False
20240425,2024-04-25,2024,2,2024 Q2,4,April,2024-04,17,2024,2024-04-22,2024-04-28,25,Thursday,False
20240426,2024-04-26,2024,2,2024 Q2,4,April,2024-04,17,2024,2024-04-22,2024-04-28,26,Friday,False
20240427,2024-04-27,2024,2,2024 Q2,4,April,2024-04,17,2024,2024-04-22,2024-04-28,27,Saturday,True
20240428,2024-04-28,2024,2,2024 Q2,4,April,2024-04,17,2024,2024-04-22,2024-04-28,28,Sunday,True
20240429,2024-04-29,2024,2,2024 Q2,4,April,2024-04,18,2024,2024-04-29,2024-05-05,29,Monday,False
20240430,2024-04-30,2024,2,2024 Q2,4,April,2024-04,18,2024,2024-04-29,2024-05-05,30,Tuesday,False
20240501,2024-05-01,2024,2,2024 Q2,5,May,2024-05,18,2024,2024-04-29,2024-05-05,1,Wednesday,False
20240502,2024-05-02,2024,2,2024 Q2,5,May,2024-05,18,2024,2024-04-29,2024-05-05,2,Thursday,False
20240503,2024-05-03,2024,2,2024 Q2,5,May,2024-05,18,2024,2024-04-29,2024-05-05,3,Friday,False
20240504,2024-05-04,2024,2,2024 Q2,5,May,2024-05,18,2024,2024-04-29,2024-05-05,4,Saturday,True
20240505,2024-05-05,2024,2,2024 Q2,5,May,2024-05,18,2024,2024-04-29,2024-05-05,5,Sunday,True
20240506,2024-05-06,2024,2,2024 Q2,5,May,2024-05,19,2024,2024-05-06,2024-05-12,6,Monday,False
20240507,2024-05-07,2024,2,2024 Q2,5,May,2024-05,19,2024,2024-05-06,2024-05-12,7,Tuesday,False
20240508,2024-05-08,2024,2,2024 Q2,5,May,2024-05,19,2024,2024-05-06,2024-05-12,8,Wednesday,False
20240509,2024-05-09,2024,2,2024 Q2,5,May,2024-05,19,2024,2024-05-06,2024-05-12,9,Thursday,False
20240510,2024-05-10,2024,2,2024 Q2,5,May,2024-05,19,2024,2024-05-06,2024-05-12,10,Friday,False
20240511,2024-05-11,2024,2,2024 Q2,5,May,2024-05,19,2024,2024-05-06,2024-05-12,11,Saturday,True
20240512,2024-05-12,2024,2,2024 Q2,5,May,2024-05,19,2024,2024-05-06,2024-05-12,12,Sunday,True
20240513,2024-05-13,2024,2,2024 Q2,5,May,2024-05,20,2024,2024-05-13,2024-05-19,13,Monday,False
20240514,2024-05-14,2024,2,2024 Q2,5,May,2024-05,20,2024,2024-05-13,2024-05-19,14,Tuesday,False
20240515,2024-05-15,2024,2,2024 Q2,5,May,2024-05,20,2024,2024-05-13,2024-05-19,15,Wednesday,False
20240516,2024-05-16,2024,2,2024 Q2,5,May,2024-05,20,2024,2024-05-13,2024-05-19,16,Thursday,False
20240517,2024-05-17,2024,2,2024 Q2,5,May,2024-05,20,2024,2024-05-13,2024-05-19,17,Friday,False
20240518,2024-05-18,2024,2,2024 Q2,5,May,2024-05,20,2024,2024-05-13,2024-05-19,18,Saturday,True
20240519,2024-05-19,2024,2,2024 Q2,5,May,2024-05,20,2024,2024-05-13,2024-05-19,19,Sunday,True
20240520,2024-05-20,2024,2,2024 Q2,5,May,2024-05,21,2024,2024-05-20,2024-05-26,20,Monday,False
20240521,2024-05-21,2024,2,2024 Q2,5,May,2024-05,21,2024,2024-05-20,2024-05-26,21,Tuesday,False
20240522,2024-05-22,2024,2,2024 Q2,5,May,2024-05,21,2024,2024-05-20,2024-05-26,22,Wednesday,False
20240523,2024-05-23,2024,2,2024 Q2,5,May,2024-05,21,2024,2024-05-20,2024-05-26,23,Thursday,False
20240524,2024-05-24,2024,2,2024 Q2,5,May,2024-05,21,2024,2024-05-20,2024-05-26,24,Friday,False
20240525,2024-05-25,2024,2,2024 Q2,5,May,2024-05,21,2024,2024-05-20,2024-05-26,25,Saturday,True
20240526,2024-05-26,2024,2,2024 Q2,5,May,2024-05,21,2024,2024-05-20,2024-05-26,26,Sunday,True
20240527,2024-05-27,2024,2,2024 Q2,5,May,2024-05,22,2024,2024-05-27,2024-06-02,27,Monday,False
20240528,2024-05-28,2024,2,2024 Q2,5,May,2024-05,22,2024,2024-05-27,2024-06-02,28,Tuesday,False
20240529,2024-05-29,2024,2,2024 Q2,5,May,2024-05,22,2024,2024-05-27,2024-06-02,29,Wednesday,False
20240530,2024-05-30,2024,2,2024 Q2,5,May,2024-05,22,2024,2024-05-27,2024-06-02,30,Thursday,False
20240531,2024-05-31,2024,2,2024 Q2,5,May,2024-05,22,2024,2024-05-27,2024-06-02,31,Friday,False
20240601,2024-06-01,2024,2,2024 Q2,6,June,2024-06,22,2024,2024-05-27,2024-06-02,1,Saturday,True
20240602,2024-06-02,2024,2,2024 Q2,6,June,2024-06,22,2024,2024-05-27,2024-06-02,2,Sunday,True
20240603,2024-06-03,2024,2,2024 Q2,6,June,2024-06,23,2024,2024-06-03,2024-06-09,3,Monday,False
20240604,2024-06-04,2024,2,2024 Q2,6,June,2024-06,23,2024,2024-06-03,2024-06-09,4,Tuesday,False
20240605,2024-06-05,2024,2,2024 Q2,6,June,2024-06,23,2024,2024-06-03,2024-06-09,5,Wednesday,False
20240606,2024-06-06,2024,2,2024 Q2,6,June,2024-06,23,2024,2024-06-03,2024-06-09,6,Thursday,False
20240607,2024-06-07,2024,2,2024 Q2,6,June,2024-06,23,2024,2024-06-03,2024-06-09,7,Friday,False
20240608,2024-06-08,2024,2,2024 Q2,6,June,2024-06,23,2024,2024-06-03,2024-06-09,8,Saturday,True
20240609,2024-06-09,2024,2,2024 Q2,6,June,2024-06,23,2024,2024-06-03,2024-06-09,9,Sunday,True
20240610,2024-06-10,2024,2,2024 Q2,6,June,2024-06,24,2024,2024-06-10,2024-06-16,10,Monday,False
20240611,2024-06-11,2024,2,2024 Q2,6,June,2024-06,24,2024,2024-06-10,2024-06-16,11,Tuesday,False
20240612,2024-06-12,2024,2,2024 Q2,6,June,2024-06,24,2024,2024-06-10,2024-06-16,12,Wednesday,False
20240613,2024-06-13,2024,2,2024 Q2,6,June,2024-06,24,2024,2024-06-10,2024-06-16,13,Thursday,False
20240614,2024-06-14,2024,2,2024 Q2,6,June,2024-06,24,2024,2024-06-10,2024-06-16,14,Friday,False
20240615,2024-06-15,2024,2,2024 Q2,6,June,2024-06,24,2024,2024-06-10,2024-06-16,15,Saturday,True
20240616,2024-06-16,2024,2,2024 Q2,6,June,2024-06,24,2024,2024-06-10,2024-06-16,16,Sunday,True
20240617,2024-06-17,2024,2,2024 Q2,6,June,2024-06,25,2024,2024-06-17,2024-06-23,17,Monday,False
20240618,2024-06-18,2024,2,2024 Q2,6,June,2024-06,25,2024,2024-06-17,2024-06-23,18,Tuesday,False
20240619,2024-06-19,2024,2,2024 Q2,6,June,2024-06,25,2024,2024-06-17,2024-06-23,19,Wednesday,False
20240620,2024-06-20,2024,2,2024 Q2,6,June,2024-06,25,2024,2024-06-17,2024-06-23,20,Thursday,False
20240621,2024-06-21,2024,2,2024 Q2,6,June,2024-06,25,2024,2024-06-17,2024-06-23,21,Friday,False
20240622,2024-06-22,2024,2,2024 Q2,6,June,2024-06,25,2024,2024-06-17,2024-06-23,22,Saturday,True
20240623,2024-06-23,2024,2,2024 Q2,6,June,2024-06,25,2024,2024-06-17,2024-06-23,23,Sunday,True
20240624,2024-06-24,2024,2,2024 Q2,6,June,2024-06,26,2024,2024-06-24,2024-06-30,24,Monday,False
20240625,2024-06-25,2024,2,2024 Q2,6,June,2024-06,26,2024,2024-06-24,2024-06-30,25,Tuesday,False
20240626,2024-06-26,2024,2,2024 Q2,6,June,2024-06,26,2024,2024-06-24,2024-06-30,26,Wednesday,False
20240627,2024-06-27,2024,2,2024 Q2,6,June,2024-06,26,2024,2024-06-24,2024-06-30,27,Thursday,False
20240628,2024-06-28,2024,2,2024 Q2,6,June,2024-06,26,2024,2024-06-24,2024-06-30,28,Friday,False
20240629,2024-06-29,2024,2,2024 Q2,6,June,2024-06,26,2024,2024-06-24,2024-06-30,29,Saturday,True
20240630,2024-06-30,2024,2,2024 Q2,6,June,2024-06,26,2024,2024-06-24,2024-06-30,30,Sunday,True
20240701,2024-07-01,2024,3,2024 Q3,7,July,2024-07,27,2024,2024-07-01,2024-07-07,1,Monday,False
20240702,2024-07-02,2024,3,2024 Q3,7,July,2024-07,27,2024,2024-07-01,2024-07-07,2,Tuesday,False
20240703,2024-07-03,2024,3,2024 Q3,7,July,2024-07,27,2024,2024-07-01,2024-07-07,3,Wednesday,False
20240704,2024-07-04,2024,3,2024 Q3,7,July,2024-07,27,2024,2024-07-01,2024-07-07,4,Thursday,False
20240705,2024-07-05,2024,3,2024 Q3,7,July,2024-07,27,2024,2024-07-01,2024-07-07,5,Friday,False
20240706,2024-07-06,2024,3,2024 Q3,7,July,2024-07,27,2024,2024-07-01,2024-07-07,6,Saturday,True
20240707,2024-07-07,2024,3,2024 Q3,7,July,2024-07,27,2024,2024-07-01,2024-07-07,7,Sunday,True
20240708,2024-07-08,2024,3,2024 Q3,7,July,2024-07,28,2024,2024-07-08,2024-07-14,8,Monday,False
20240709,2024-07-09,2024,3,2024 Q3,7,July,2024-07,28,2024,2024-07-08,2024-07-14,9,Tuesday,False
20240710,2024-07-10,2024,3,2024 Q3,7,July,2024-07,28,2024,2024-07-08,2024-07-14,10,Wednesday,False
20240711,2024-07-11,2024,3,2024 Q3,7,July,2024-07,28,2024,2024-07-08,2024-07-14,11,Thursday,False
20240712,2024-07-12,2024,3,2024 Q3,7,July,2024-07,28,2024,2024-07-08,2024-07-14,12,Friday,False
20240713,2024-07-13,2024,3,2024 Q3,7,July,2024-07,28,2024,2024-07-08,2024-07-14,13,Saturday,True
20240714,2024-07-14,2024,3,2024 Q3,7,July,2024-07,28,2024,2024-07-08,2024-07-14,14,Sunday,True
20240715,2024-07-15,2024,3,2024 Q3,7,July,2024-07,29,2024,2024-07-15,2024-07-21,15,Monday,False
20240716,2024-07-16,2024,3,2024 Q3,7,July,2024-07,29,2024,2024-07-15,2024-07-21,16,Tuesday,False
20240717,2024-07-17,2024,3,2024 Q3,7,July,2024-07,29,2024,2024-07-15,2024-07-21,17,Wednesday,False
20240718,2024-07-18,2024,3,2024 Q3,7,July,2024-07,29,2024,2024-07-15,2024-07-21,18,Thursday,False
20240719,2024-07-19,2024,3,2024 Q3,7,July,2024-07,29,2024,2024-07-15,2024-07-21,19,Friday,False
20240720,2024-07-20,2024,3,2024 Q3,7,July,2024-07,29,2024,2024-07-15,2024-07-21,20,Saturday,True
20240721,2024-07-21,2024,3,2024 Q3,7,July,2024-07,29,2024,2024-07-15,2024-07-21,21,Sunday,True
20240722,2024-07-22,2024,3,2024 Q3,7,July,2024-07,30,2024,2024-07-22,2024-07-28,22,Monday,False
20240723,2024-07-23,2024,3,2024 Q3,7,July,2024-07,30,2024,2024-07-22,2024-07-28,23,Tuesday,False
20240724,2024-07-24,2024,3,2024 Q3,7,July,2024-07,30,2024,2024-07-22,2024-07-28,24,Wednesday,False
20240725,2024-07-25,2024,3,2024 Q3,7,July,2024-07,30,2024,2024-07-22,2024-07-28,25,Thursday,False
20240726,2024-07-26,2024,3,2024 Q3,7,July,2024-07,30,2024,2024-07-22,2024-07-28,26,Friday,False
20240727,2024-07-27,2024,3,2024 Q3,7,July,2024-07,30,2024,2024-07-22,2024-07-28,27,Saturday,True
20240728,2024-07-28,2024,3,2024 Q3,7,July,2024-07,30,2024,2024-07-22,2024-07-28,28,Sunday,True
20240729,2024-07-29,2024,3,2024 Q3,7,July,2024-07,31,2024,2024-07-29,2024-08-04,29,Monday,False
20240730,2024-07-30,2024,3,2024 Q3,7,July,2024-07,31,2024,2024-07-29,2024-08-04,30,Tuesday,False
20240731,2024-07-31,2024,3,2024 Q3,7,July,2024-07,31,2024,2024-07-29,2024-08-04,31,Wednesday,False
20240801,2024-08-01,2024,3,2024 Q3,8,August,2024-08,31,2024,2024-07-29,2024-08-04,1,Thursday,False
20240802,2024-08-02,2024,3,2024 Q3,8,August,2024-08,31,2024,2024-07-29,2024-08-04,2,Friday,False
20240803,2024-08-03,2024,3,2024 Q3,8,August,2024-08,31,2024,2024-07-29,2024-08-04,3,Saturday,True
20240804,2024-08-04,2024,3,2024 Q3,8,August,2024-08,31,2024,2024-07-29,2024-08-04,4,Sunday,True
20240805,2024-08-05,2024,3,2024 Q3,8,August,2024-08,32,2024,2024-08-05,2024-08-11,5,Monday,False
20240806,2024-08-06,2024,3,2024 Q3,8,August,2024-08,32,2024,2024-08-05,2024-08-11,6,Tuesday,False
20240807,2024-08-07,2024,3,2024 Q3,8,August,2024-08,32,2024,2024-08-05,2024-08-11,7,Wednesday,False
20240808,2024-08-08,2024,3,2024 Q3,8,August,2024-08,32,2024,2024-08-05,2024-08-11,8,Thursday,False
20240809,2024-08-09,2024,3,2024 Q3,8,August,2024-08,32,2024,2024-08-05,2024-08-11,9,Friday,False
20240810,2024-08-10,2024,3,2024 Q3,8,August,2024-08,32,2024,2024-08-05,2024-08-11,10,Saturday,True
20240811,2024-08-11,2024,3,2024 Q3,8,August,2024-08,32,2024,2024-08-05,2024-08-11,11,Sunday,True
20240812,2024-08-12,2024,3,2024 Q3,8,August,2024-08,33,2024,2024-08-12,2024-08-18,12,Monday,False
20240813,2024-08-13,2024,3,2024 Q3,8,August,2024-08,33,2024,2024-08-12,2024-08-18,13,Tuesday,False
20240814,2024-08-14,2024,3,2024 Q3,8,August,2024-08,33,2024,2024-08-12,2024-08-18,14,Wednesday,False
20240815,2024-08-15,2024,3,2024 Q3,8,August,2024-08,33,2024,2024-08-12,2024-08-18,15,Thursday,False
20240816,2024-08-16,2024,3,2024 Q3,8,August,2024-08,33,2024,2024-08-12,2024-08-18,16,Friday,False
20240817,2024-08-17,2024,3,2024 Q3,8,August,2024-08,33,2024,2024-08-12,2024-08-18,17,Saturday,True
20240818,2024-08-18,2024,3,2024 Q3,8,August,2024-08,33,2024,2024-08-12,2024-08-18,18,Sunday,True
20240819,2024-08-19,2024,3,2024 Q3,8,August,2024-08,34,2024,2024-08-19,2024-08-25,19,Monday,False
20240820,2024-08-20,2024,3,2024 Q3,8,August,2024-08,34,2024,2024-08-19,2024-08-25,20,Tuesday,False
20240821,2024-08-21,2024,3,2024 Q3,8,August,2024-08,34,2024,2024-08-19,2024-08-25,21,Wednesday,False
20240822,2024-08-22,2024,3,2024 Q3,8,August,2024-08,34,2024,2024-08-19,2024-08-25,22,Thursday,False
20240823,2024-08-23,2024,3,2024 Q3,8,August,2024-08,34,2024,2024-08-19,2024-08-25,23,Friday,False
20240824,2024-08-24,2024,3,2024 Q3,8,August,2024-08,34,2024,2024-08-19,2024-08-25,24,Saturday,True
20240825,2024-08-25,2024,3,2024 Q3,8,August,2024-08,34,2024,2024-08-19,2024-08-25,25,Sunday,True
20240826,2024-08-26,2024,3,2024 Q3,8,August,2024-08,35,2024,2024-08-26,2024-09-01,26,Monday,False
20240827,2024-08-27,2024,3,2024 Q3,8,August,2024-08,35,2024,2024-08-26,2024-09-01,27,Tuesday,False
20240828,2024-08-28,2024,3,2024 Q3,8,August,2024-08,35,2024,2024-08-26,2024-09-01,28,Wednesday,False
20240829,2024-08-29,2024,3,2024 Q3,8,August,2024-08,35,2024,2024-08-26,2024-09-01,29,Thursday,False
20240830,2024-08-30,2024,3,2024 Q3,8,August,2024-08,35,2024,2024-08-26,2024-09-01,30,Friday,False
20240831,2024-08-31,2024,3,2024 Q3,8,August,2024-08,35,2024,2024-08-26,2024-09-01,31,Saturday,True
20240901,2024-09-01,2024,3,2024 Q3,9,September,2024-09,35,2024,2024-08-26,2024-09-01,1,Sunday,True
20240902,2024-09-02,2024,3,2024 Q3,9,September,2024-09,36,2024,2024-09-02,2024-09-08,2,Monday,False
20240903,2024-09-03,2024,3,2024 Q3,9,September,2024-09,36,2024,2024-09-02,2024-09-08,3,Tuesday,False
20240904,2024-09-04,2024,3,2024 Q3,9,September,2024-09,36,2024,2024-09-02,2024-09-08,4,Wednesday,False
20240905,2024-09-05,2024,3,2024 Q3,9,September,2024-09,36,2024,2024-09-02,2024-09-08,5,Thursday,False
20240906,2024-09-06,2024,3,2024 Q3,9,September,2024-09,36,2024,2024-09-02,2024-09-08,6,Friday,False
20240907,2024-09-07,2024,3,2024 Q3,9,September,2024-09,36,2024,2024-09-02,2024-09-08,7,Saturday,True
20240908,2024-09-08,2024,3,2024 Q3,9,September,2024-09,36,2024,2024-09-02,2024-09-08,8,Sunday,True
20240909,2024-09-09,2024,3,2024 Q3,9,September,2024-09,37,2024,2024-09-09,2024-09-15,9,Monday,False
20240910,2024-09-10,2024,3,2024 Q3,9,September,2024-09,37,2024,2024-09-09,2024-09-15,10,Tuesday,False
20240911,2024-09-11,2024,3,2024 Q3,9,September,2024-09,37,2024,2024-09-09,2024-09-15,11,Wednesday,False
20240912,2024-09-12,2024,3,2024 Q3,9,September,2024-09,37,2024,2024-09-09,2024-09-15,12,Thursday,False
20240913,2024-09-13,2024,3,2024 Q3,9,September,2024-09,37,2024,2024-09-09,2024-09-15,13,Friday,False
20240914,2024-09-14,2024,3,2024 Q3,9,September,2024-09,37,2024,2024-09-09,2024-09-15,14,Saturday,True
20240915,2024-09-15,2024,3,2024 Q3,9,September,2024-09,37,2024,2024-09-09,2024-09-15,15,Sunday,True
20240916,2024-09-16,2024,3,2024 Q3,9,September,2024-09,38,2024,2024-09-16,2024-09-22,16,Monday,False
20240917,2024-09-17,2024,3,2024 Q3,9,September,2024-09,38,2024,2024-09-16,2024-09-22,17,Tuesday,False
20240918,2024-09-18,2024,3,2024 Q3,9,September,2024-09,38,2024,2024-09-16,2024-09-22,18,Wednesday,False
20240919,2024-09-19,2024,3,2024 Q3,9,September,2024-09,38,2024,2024-09-16,2024-09-22,19,Thursday,False
20240920,2024-09-20,2024,3,2024 Q3,9,September,2024-09,38,2024,2024-09-16,2024-09-22,20,Friday,False
20240921,2024-09-21,2024,3,2024 Q3,9,September,2024-09,38,2024,2024-09-16,2024-09-22,21,Saturday,True
20240922,2024-09-22,2024,3,2024 Q3,9,September,2024-09,38,2024,2024-09-16,2024-09-22,22,Sunday,True
20240923,2024-09-23,2024,3,2024 Q3,9,September,2024-09,39,2024,2024-09-23,2024-09-29,23,Monday,False
20240924,2024-09-24,2024,3,2024 Q3,9,September,2024-09,39,2024,2024-09-23,2024-09-29,24,Tuesday,False
20240925,2024-09-25,2024,3,2024 Q3,9,September,2024-09,39,2024,2024-09-23,2024-09-29,25,Wednesday,False
20240926,2024-09-26,2024,3,2024 Q3,9,September,2024-09,39,2024,2024-09-23,2024-09-29,26,Thursday,False
20240927,2024-09-27,2024,3,2024 Q3,9,September,2024-09,39,2024,2024-09-23,2024-09-29,27,Friday,False
20240928,2024-09-28,2024,3,2024 Q3,9,September,2024-09,39,2024,2024-09-23,2024-09-29,28,Saturday,True
20240929,2024-09-29,2024,3,2024 Q3,9,September,2024-09,39,2024,2024-09-23,2024-09-29,29,Sunday,True
20240930,2024-09-30,2024,3,2024 Q3,9,September,2024-09,40,2024,2024-09-30,2024-10-06,30,Monday,False
20241001,2024-10-01,2024,4,2024 Q4,10,October,2024-10,40,2024,2024-09-30,2024-10-06,1,Tuesday,False
20241002,2024-10-02,2024,4,2024 Q4,10,October,2024-10,40,2024,2024-09-30,2024-10-06,2,Wednesday,False
20241003,2024-10-03,2024,4,2024 Q4,10,October,2024-10,40,2024,2024-09-30,2024-10-06,3,Thursday,False
20241004,2024-10-04,2024,4,2024 Q4,10,October,2024-10,40,2024,2024-09-30,2024-10-06,4,Friday,False
20241005,2024-10-05,2024,4,2024 Q4,10,October,2024-10,40,2024,2024-09-30,2024-10-06,5,Saturday,True
20241006,2024-10-06,2024,4,2024 Q4,10,October,2024-10,40,2024,2024-09-30,2024-10-06,6,Sunday,True
20241007,2024-10-07,2024,4,2024 Q4,10,October,2024-10,41,2024,2024-10-07,2024-10-13,7,Monday,False
20241008,2024-10-08,2024,4,2024 Q4,10,October,2024-10,41,2024,2024-10-07,2024-10-13,8,Tuesday,False
20241009,2024-10-09,2024,4,2024 Q4,10,October,2024-10,41,2024,2024-10-07,2024-10-13,9,Wednesday,False
20241010,2024-10-10,2024,4,2024 Q4,10,October,2024-10,41,2024,2024-10-07,2024-10-13,10,Thursday,False
20241011,2024-10-11,2024,4,2024 Q4,10,October,2024-10,41,2024,2024-10-07,2024-10-13,11,Friday,False
20241012,2024-10-12,2024,4,2024 Q4,10,October,2024-10,41,2024,2024-10-07,2024-10-13,12,Saturday,True
20241013,2024-10-13,2024,4,2024 Q4,10,October,2024-10,41,2024,2024-10-07,2024-10-13,13,Sunday,True
20241014,2024-10-14,2024,4,2024 Q4,10,October,2024-10,42,2024,2024-10-14,2024-10-20,14,Monday,False
20241015,2024-10-15,2024,4,2024 Q4,10,October,2024-10,42,2024,2024-10-14,2024-10-20,15,Tuesday,False
20241016,2024-10-16,2024,4,2024 Q4,10,October,2024-10,42,2024,2024-10-14,2024-10-20,16,Wednesday,False
20241017,2024-10-17,2024,4,2024 Q4,10,October,2024-10,42,2024,2024-10-14,2024-10-20,17,Thursday,False
20241018,2024-10-18,2024,4,2024 Q4,10,October,2024-10,42,2024,2024-10-14,2024-10-20,18,Friday,False
20241019,2024-10-19,2024,4,2024 Q4,10,October,2024-10,42,2024,2024-10-14,2024-10-20,19,Saturday,True
20241020,2024-10-20,2024,4,2024 Q4,10,October,2024-10,42,2024,2024-10-14,2024-10-20,20,Sunday,True
20241021,2024-10-21,2024,4,2024 Q4,10,October,2024-10,43,2024,2024-10-21,2024-10-27,21,Monday,False
20241022,2024-10-22,2024,4,2024 Q4,10,October,2024-10,43,2024,2024-10-21,2024-10-27,22,Tuesday,False
20241023,2024-10-23,2024,4,2024 Q4,10,October,2024-10,43,2024,2024-10-21,2024-10-27,23,Wednesday,False
20241024,2024-10-24,2024,4,2024 Q4,10,October,2024-10,43,2024,2024-10-21,2024-10-27,24,Thursday,False
20241025,2024-10-25,2024,4,2024 Q4,10,October,2024-10,43,2024,2024-10-21,2024-10-27,25,Friday,False
20241026,2024-10-26,2024,4,2024 Q4,10,October,2024-10,43,2024,2024-10-21,2024-10-27,26,Saturday,True
20241027,2024-10-27,2024,4,2024 Q4,10,October,2024-10,43,2024,2024-10-21,2024-10-27,27,Sunday,True
20241028,2024-10-28,2024,4,2024 Q4,10,October,2024-10,44,2024,2024-10-28,2024-11-03,28,Monday,False
20241029,2024-10-29,2024,4,2024 Q4,10,October,2024-10,44,2024,2024-10-28,2024-11-03,29,Tuesday,False
20241030,2024-10-30,2024,4,2024 Q4,10,October,2024-10,44,2024,2024-10-28,2024-11-03,30,Wednesday,False
20241031,2024-10-31,2024,4,2024 Q4,10,October,2024-10,44,2024,2024-10-28,2024-11-03,31,Thursday,False
20241101,2024-11-01,2024,4,2024 Q4,11,November,2024-11,44,2024,2024-10-28,2024-11-03,1,Friday,False
20241102,2024-11-02,2024,4,2024 Q4,11,November,2024-11,44,2024,2024-10-28,2024-11-03,2,Saturday,True
20241103,2024-11-03,2024,4,2024 Q4,11,November,2024-11,44,2024,2024-10-28,2024-11-03,3,Sunday,True
20241104,2024-11-04,2024,4,2024 Q4,11,November,2024-11,45,2024,2024-11-04,2024-11-10,4,Monday,False
20241105,2024-11-05,2024,4,2024 Q4,11,November,2024-11,45,2024,2024-11-04,2024-11-10,5,Tuesday,False
20241106,2024-11-06,2024,4,2024 Q4,11,November,2024-11,45,2024,2024-11-04,2024-11-10,6,Wednesday,False
20241107,2024-11-07,2024,4,2024 Q4,11,November,2024-11,45,2024,2024-11-04,2024-11-10,7,Thursday,False
20241108,2024-11-08,2024,4,2024 Q4,11,November,2024-11,45,2024,2024-11-04,2024-11-10,8,Friday,False
20241109,2024-11-09,2024,4,2024 Q4,11,November,2024-11,45,2024,2024-11-04,2024-11-10,9,Saturday,True
20241110,2024-11-10,2024,4,2024 Q4,11,November,2024-11,45,2024,2024-11-04,2024-11-10,10,Sunday,True
20241111,2024-11-11,2024,4,2024 Q4,11,November,2024-11,46,2024,2024-11-11,2024-11-17,11,Monday,False
20241112,2024-11-12,2024,4,2024 Q4,11,November,2024-11,46,2024,2024-11-11,2024-11-17,12,Tuesday,False
20241113,2024-11-13,2024,4,2024 Q4,11,November,2024-11,46,2024,2024-11-11,2024-11-17,13,Wednesday,False
20241114,2024-11-14,2024,4,2024 Q4,11,November,2024-11,46,2024,2024-11-11,2024-11-17,14,Thursday,False
20241115,2024-11-15,2024,4,2024 Q4,11,November,2024-11,46,2024,2024-11-11,2024-11-17,15,Friday,False
20241116,2024-11-16,2024,4,2024 Q4,11,November,2024-11,46,2024,2024-11-11,2024-11-17,16,Saturday,True
20241117,2024-11-17,2024,4,2024 Q4,11,November,2024-11,46,2024,2024-11-11,2024-11-17,17,Sunday,True
